"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,Navigation,"Sticker taps","Link clicks",Follows
18044068880538901,17841401475580469,nicki.entenmann,"Nicki Entenmann","Shade 22 Mapleton Free Everything Tote on orders over $125 here!",0,"06/15/2025 10:23",,"IG story",,Lifetime,16254,15327,36,0,10,1,17091,,174,
18071416990791379,17841401475580469,nicki.entenmann,"Nicki Entenmann","All is well when mama bear is here ❤️🐻 @roxierenee406",0,"06/15/2025 12:32",,"IG story",,Lifetime,18069,17525,109,0,7,4,22873,154,,
18087399232661133,17841401475580469,nicki.entenmann,"Nicki Entenmann","You’re never too old for your mom to make you a grilled cheese",0,"06/15/2025 12:42",https://instagram.com/stories/nicki.entenmann/3655726501431129242,"IG story",,Lifetime,17711,17164,105,0,7,11,23158,,,
17932322232049327,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"06/15/2025 13:58",,"IG story",,Lifetime,11853,11609,65,2,6,4,12408,,,
18071234293794621,17841401475580469,nicki.entenmann,"Nicki Entenmann","Nicki15 for 15% OFF on orders $65+
Nicki20 for 20% OFF on orders $109+ This is a cupshe one I posted 
the other day!!",0,"06/15/2025 14:00",,"IG story",,Lifetime,16898,16375,33,0,3,7,22145,,120,
17978895674713962,17841401475580469,nicki.entenmann,"Nicki Entenmann","Pool favorites  Touch of shimmer
Spf50
Clean
Smells delicious",5,"06/15/2025 14:02",,"IG story",,Lifetime,16277,15512,30,1,7,2,15767,,247,
18125945017446134,17841401475580469,nicki.entenmann,"Nicki Entenmann","Brand new clean spf from primarily pure!
Use their spf chapstick & body on my kids  NICKI0 for discount",5,"06/15/2025 14:03",,"IG story",,Lifetime,15844,15277,21,0,2,1,16170,,63,
17989150766810514,17841401475580469,nicki.entenmann,"Nicki Entenmann","Literal heaven in the heat!
Carbonation & electrolytes
Cramps, headaches gone and hydrates you",5,"06/15/2025 14:05",,"IG story",,Lifetime,15932,15174,23,0,9,2,16230,,103,
18502809373002321,17841401475580469,nicki.entenmann,"Nicki Entenmann","Coming for you postie 🥳",15,"06/15/2025 17:05",,"IG story",,Lifetime,10700,10379,75,0,5,9,11497,,,
18361446589198961,17841401475580469,nicki.entenmann,"Nicki Entenmann",,5,"06/15/2025 17:26",,"IG story",,Lifetime,18551,17724,87,0,21,2,23766,,,
18070118581816712,17841401475580469,nicki.entenmann,"Nicki Entenmann","jelly roll was incredibllleeee!!!",48,"06/15/2025 19:35",,"IG story",,Lifetime,24113,23285,284,3,18,32,28975,,,
18389870488140170,17841401475580469,nicki.entenmann,"Nicki Entenmann","Giving all the glory to God 
🙌🏻🙏🏼🤲🏻",49,"06/15/2025 19:56",,"IG story",,Lifetime,24283,23346,358,7,20,26,29224,,,
18010904816760099,17841401475580469,nicki.entenmann,"Nicki Entenmann","G morning from postie 🫶🏻 we saw him 9 year ago open from Justin Bieber and I was obsessed with this song ever since",60,"06/16/2025 06:12",,"IG story",,Lifetime,32607,31255,290,6,39,29,38239,,,
18035106098358869,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"06/05/2025 14:46",,"IG story",,Lifetime,12295,11774,99,13,12,21,13177,,,
18019185926512207,17841401475580469,nicki.entenmann,"Nicki Entenmann","I used the 1.25” here",0,"06/05/2025 14:45",,"IG story",,Lifetime,14428,13709,21,0,2,1,15276,,439,
17994633812643178,17841401475580469,nicki.entenmann,"Nicki Entenmann","Linked what I could ❤️",0,"06/05/2025 14:35",,"IG story",,Lifetime,14664,13863,47,0,2,4,16893,,524,
18154710100369389,17841401475580469,nicki.entenmann,"Nicki Entenmann","I am not a doctor, trainer or hyrox athlete!!!!! But my DMs are flooded with questions about it so If I put together some ideas/inspo 
for  Hyrox beginner workouts 
would you be interested? 
I’m talking real basic!",5,"06/05/2025 14:13",,"IG story",,Lifetime,14239,13850,45,2,5,14,14427,,,1
18080978392774679,17841401475580469,nicki.entenmann,"Nicki Entenmann","Guys, let’s not get carried away ok 😂  your girl does likes to workout…..but I like to eat French fries more",0,"06/05/2025 14:10",,"IG story",,Lifetime,14456,13989,120,1,6,39,14682,,,
18050026007597170,17841401475580469,nicki.entenmann,"Nicki Entenmann","If I have time and need somethin quick to eat, I go to Whole Foods! $12 for a protein and 2 sides vs fried food!",0,"06/05/2025 13:51",,"IG story",,Lifetime,14787,14129,109,4,4,10,14237,,,
18107723989514539,17841401475580469,nicki.entenmann,"Nicki Entenmann","Gotta figure out what’s next for my physical goals",60,"06/05/2025 12:53",,"IG story",,Lifetime,13596,12736,63,3,16,15,12374,,,
18271298146286955,17841401475580469,nicki.entenmann,"Nicki Entenmann",,60,"06/05/2025 12:49",https://instagram.com/stories/nicki.entenmann/3648481898336508015,"IG story",,Lifetime,15010,13663,58,2,11,31,13547,,,
18068266828971825,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hyrox outfit: $136
Recreated with Amazon: $45
(Shorts are amazing and $25)",0,"06/05/2025 12:43",,"IG story",,Lifetime,15248,14488,79,1,11,13,15654,,511,
18047187890167810,17841401475580469,nicki.entenmann,"Nicki Entenmann","@longevitylabwellness tightening that tummy skin 💅🙌🏻",10,"06/05/2025 12:39",https://instagram.com/stories/nicki.entenmann/3648476906636469484,"IG story",,Lifetime,14692,13641,76,2,5,12,12255,50,,1
18056990579200714,17841401475580469,nicki.entenmann,"Nicki Entenmann","Prison if you’re not getting at least 100g of protein a day",0,"06/05/2025 10:30",,"IG story",,Lifetime,13761,13162,83,0,18,17,14308,,,
18057741251224659,17841401475580469,nicki.entenmann,"Nicki Entenmann","@cocoandeve  This gave me the perfect tan for NYC! Didn’t streak and it’s still on and looks flawless!",0,"06/05/2025 09:52",,"IG story",,Lifetime,13952,13367,25,0,15,4,14782,,161,
18116622082485043,17841401475580469,nicki.entenmann,"Nicki Entenmann","SWEAR BY THESE! @lumineuxhealth  #lumineux",0,"06/05/2025 09:38",,"IG story",,Lifetime,14986,14624,21,0,12,0,14610,,41,
18097350445560699,17841401475580469,nicki.entenmann,"Nicki Entenmann","$5 off the 21 pack or 10% off two pack toothpaste when you subscribe and save This pack lasts me 3-5 months depending on how often I use them",57,"06/05/2025 09:35",,"IG story",,Lifetime,14576,14004,18,1,10,0,14223,,98,
18117748648481385,17841401475580469,nicki.entenmann,"Nicki Entenmann","@lumineuxhealth  Gives you blinding white teeth without sensitivity or pain $5 off a 21 pack on Amazon here #lumineux",58,"06/05/2025 09:34",,"IG story",,Lifetime,14638,14174,24,1,17,3,14417,5,151,
18033843968379511,17841401475580469,nicki.entenmann,"Nicki Entenmann",,54,"06/05/2025 09:32",,"IG story",,Lifetime,15200,14749,58,1,30,11,14500,,,1
18047370485527468,17841401475580469,nicki.entenmann,"Nicki Entenmann","Back to the grind! 
Doing my 2nd tummy microneedling today 
(More on my stomach highlight)",60,"06/05/2025 09:30",https://instagram.com/stories/nicki.entenmann/3648381797743491239,"IG story",,Lifetime,18093,16870,52,2,76,3,15316,,,2
17909372037152349,17841401475580469,nicki.entenmann,"Nicki Entenmann","Nothing says welcome home like 48 degrees in June 
🫠🫠🫠",0,"06/03/2025 14:56",,"IG story",,Lifetime,15714,15385,77,2,50,37,16193,,,
17860578147422843,17841401475580469,nicki.entenmann,"Nicki Entenmann","Linked the socks too!  These were actually amazing for training! Cushions, wide toe box, gripy-my entire team raved about them",0,"06/03/2025 08:23",https://instagram.com/stories/nicki.entenmann/3646898770223930777,"IG story",,Lifetime,17884,16972,28,1,4,2,17600,,454,
18105496429516484,17841401475580469,nicki.entenmann,"Nicki Entenmann","I personally loved the @hydrow ! It’s a great full body workout and helped get my row time down

 If you’re in the market for one Code NICKI for a total of $575 off the Pro (I have this one) or $375 off the Wave. Plus, you’ll get 3 free gifts with your purchase!",40,"06/03/2025 07:23",https://instagram.com/stories/nicki.entenmann/3646868665581704201,"IG story",,Lifetime,17311,16352,21,5,7,2,19298,12,174,
18057130316351862,17841401475580469,nicki.entenmann,"Nicki Entenmann","Creatine is an osmotically active substance, meaning it draws water into muscle cells for repair and recovery. 

This can lead to a increase in water weight, especially when starting but it’s TEMPORARY. 

It doesn’t make you gain fat so even if the scale is going up-it’s likely water weight. 

That’s why I hate traditional scales cuz it’s not showing the full picture. 

Just keep your cute butt off the scale for awhile and focus on how you feel, measurements and how your clothes fit",0,"06/03/2025 07:18",https://instagram.com/stories/nicki.entenmann/3646866055164368299,"IG story",,Lifetime,17220,16619,69,9,2,9,17936,,,
18065865257093554,17841401475580469,nicki.entenmann,"Nicki Entenmann","I have really loved all my supplements lately! Linked them all with discounts here",0,"06/03/2025 07:12",https://instagram.com/stories/nicki.entenmann/3646862916264688353,"IG story",,Lifetime,17747,16821,30,1,3,3,19283,,126,
17943947855990823,17841401475580469,nicki.entenmann,"Nicki Entenmann","each RELAY Member has to run 2x 1000M and perform 2 workout stations- 8 total events for the team. 

I did 1000M run, 1000M row
And 
1000m run, 100M weighted walking lunges",0,"06/03/2025 06:53",https://instagram.com/stories/nicki.entenmann/3646853540040923104,"IG story",,Lifetime,17543,16983,124,15,9,38,17826,,,
18135567445407347,17841401475580469,nicki.entenmann,"Nicki Entenmann","🥹🥹🥹
All I want is to inspire here ❤️
Can’t wait to go kiss my babies",0,"06/03/2025 06:45",https://instagram.com/stories/nicki.entenmann/3646849087099193028,"IG story",,Lifetime,17655,17207,146,0,4,6,18268,,,
17847239562485637,17841401475580469,nicki.entenmann,"Nicki Entenmann","I don’t think I’ve cut people “out”, I just decide that I’m no longer going to waste my time with people who don’t make me feel valued and loved.

It took me 37 years to figure out, but not everyone gets access to me anymore. It’s as simple as that-

I don’t sit at tables where I’m not celebrated. I prioritize Ty, my kids  and a very small group of friends. 

I no longer worry or have the NEED for people to like me, cuz I like me and the right people will too ❤️",0,"06/03/2025 06:05",https://instagram.com/stories/nicki.entenmann/3646829026179480623,"IG story",,Lifetime,17797,17176,377,5,25,47,19684,,,
18324461149206232,17841401475580469,nicki.entenmann,"Nicki Entenmann","90% of fat loss is nutrition so that’s where I put most my effort. 

I was in a calorie deficit, tracked macros, ate so much protein, didn’t drink booze very often, and carb cycled. I was insanely diligent -was it effective, yes. Was it sustainable long term-not for me. But I had goals and hit them. 

I’m now in maintenance and live here most the year. I haven’t actively tracked macros since Mexico but I eat well because it makes me feel good and prioritize  protein to feel full. 

I’d actually like to build a little more muscle so I’m gonna focus on that thru the summer",0,"06/03/2025 05:57",https://instagram.com/stories/nicki.entenmann/3646825027321636749,"IG story",,Lifetime,17929,17314,82,1,1,15,20813,,,
18057585503195513,17841401475580469,nicki.entenmann,"Nicki Entenmann","It was great!!! And feels really good right now-i think I’m a little delulu tho cuz I got a cortisone the day before I left so talk to me in a month when it wears off 🫠

I have severe arthritis, no cartilage, bone on bone grinding and misalignment-basically I’m 200 years old in my left knee 

I’m gonna work on my healing journey starting this month so I’ll keep everyone posted-setting up apt to meet with stem cells docs",6,"06/03/2025 05:46",https://instagram.com/stories/nicki.entenmann/3646819782545838136,"IG story",,Lifetime,17809,17422,77,2,6,23,14440,,,
17931322952938220,17841401475580469,nicki.entenmann,"Nicki Entenmann","Yes! I would def recommending training, but  there was literally
 every age, shape, 
size, fitness level, 
Competitors with prosthetic legs, etc. 

Our fearless leader, Faye, is the definition of inspirational. She is currently going thru her breast cancer journey and competed in mixed doubles AND a relay! 

Everytime I wanted to give up I thought of her and how incredible she is!
 @fayehalligan",0,"06/03/2025 05:37",https://instagram.com/stories/nicki.entenmann/3646815041153509312,"IG story",,Lifetime,18187,17731,138,1,3,5,17458,517,,
18044533622230097,17841401475580469,nicki.entenmann,"Nicki Entenmann","I haven’t used this in awhile and forgot how AMAZING it is. 
It’s a wax stick that actually keeps everything down, doesn’t leave residue and doesn’t make your hair crunchy

$7",17,"06/03/2025 05:24",https://instagram.com/stories/nicki.entenmann/3646809089436274059,"IG story",,Lifetime,18146,17562,36,1,4,8,18761,,794,
18327814933207026,17841401475580469,nicki.entenmann,"Nicki Entenmann","I didn’t know them personally, but we’ve been talking and prepping for months together! 

Our management is the one that spearheaded the hyrox in general! Reached out to us in November and asked if we wanted to do it and compiled the teams! 

Loved these girls so much! And I will say-we did a good job being strategic and picking the events that suited our strengths and that really helped us in the long run!",0,"06/03/2025 05:16",https://instagram.com/stories/nicki.entenmann/3646804440218031736,"IG story",,Lifetime,18013,17611,96,2,7,8,17920,,,1
18030093992446850,17841401475580469,nicki.entenmann,"Nicki Entenmann","I started doing the Hyrox events in January 
(Very casually) 

I started to just write down baseline times and tried to shave a few seconds off every month. 

I was doing it for fun so I didn’t follow a specific program but I know they have them out there if you’re trying to take it super serious! 

I will say-it is WAY MORE cardio than you would think so next time I’d focus more on the running portion!",27,"06/03/2025 05:10",https://instagram.com/stories/nicki.entenmann/3646801496915317603,"IG story",,Lifetime,18247,17735,75,10,2,14,18617,,,
18084668389670362,17841401475580469,nicki.entenmann,"Nicki Entenmann","And loved spending QT with my girls 🤍
They inspire me everyday  @nickyschmaderer_fit  @bonniewyrick",0,"06/03/2025 05:05",https://instagram.com/stories/nicki.entenmann/3646799080702683578,"IG story",,Lifetime,101525,99614,121,0,2,5,19561,659,,
18046267904390410,17841401475580469,nicki.entenmann,"Nicki Entenmann","I have a million things 😂

Ty flew out for 30 hours and im just so grateful to have him there for the race. I needed his calm in the chaos and nerves 

Competing was incredible-
Exceeded my expectations 

Spending time with my manager, brands and other creators 

Food. Obvi",0,"06/03/2025 05:02",https://instagram.com/stories/nicki.entenmann/3646797503132777293,"IG story",,Lifetime,18435,17944,180,0,4,4,18459,,,
18069276527478698,17841401475580469,nicki.entenmann,"Nicki Entenmann",@hyroxamerica,0,"06/03/2025 04:19",https://instagram.com/stories/nicki.entenmann/3646775956531801581,"IG story",,Lifetime,18620,17702,55,0,7,2,19650,,609,
18069565843959216,17841401475580469,nicki.entenmann,"Nicki Entenmann","Outfit
Sunnies
& lipstick",0,"06/03/2025 04:18",https://instagram.com/stories/nicki.entenmann/3646775296071421835,"IG story",,Lifetime,18767,17854,58,4,5,4,19033,,744,
18062271116133336,17841401475580469,nicki.entenmann,"Nicki Entenmann","I gave you the wrong code 😒 it’s Code is NICKISAVE30 for 30% off this romper!",9,"06/03/2025 04:14",https://instagram.com/stories/nicki.entenmann/3646773105453490858,"IG story",,Lifetime,18749,18280,98,0,8,13,18779,,352,
18071626210748062,17841401475580469,nicki.entenmann,"Nicki Entenmann","Kindle winner
@nicolekays 
🥳🥳 I’m gonna think 
of another good 
gifting for the week on my flight home!",0,"06/03/2025 04:12",,"IG story",,Lifetime,18582,18313,279,2,4,15,19954,483,,
17968573757911009,17841401475580469,nicki.entenmann,"Nicki Entenmann","What a weekend ❤️🗽🍎 I’m behind on DMs so let me know if you have anything!",0,"06/03/2025 04:10",,"IG story",,Lifetime,19000,18677,95,0,9,1,19181,,,
17846191083469071,17841401475580469,nicki.entenmann,"Nicki Entenmann","Someone set a 
5 am alarm for me please ✈️",0,"06/02/2025 20:12",https://instagram.com/stories/nicki.entenmann/3646530808187159620,"IG story",,Lifetime,19850,19186,47,0,17,2,20474,,,
18089930512627311,17841401475580469,nicki.entenmann,"Nicki Entenmann","Love my girls big ❤️",0,"06/02/2025 18:01",https://instagram.com/stories/nicki.entenmann/3646464533326946048,"IG story",,Lifetime,20528,19934,88,0,28,2,21271,366,,
18071772151752982,17841401475580469,nicki.entenmann,"Nicki Entenmann","@bonnie_engle 
@morgantadlock 
@natashapehrson 
@trendmanagement",0,"06/02/2025 17:55",https://instagram.com/stories/nicki.entenmann/3646461494713091712,"IG story",,Lifetime,48082,44532,142,1,9,6,19915,,,
17858048898430466,17841401475580469,nicki.entenmann,"Nicki Entenmann","Tourist in taxi ✅",6,"06/02/2025 17:39",https://instagram.com/stories/nicki.entenmann/3646453539376552880,"IG story",,Lifetime,20662,19956,96,0,6,6,18343,,,
18072846343914612,17841401475580469,nicki.entenmann,"Nicki Entenmann","Big clap for the husband 👏🏼",0,"06/02/2025 17:37",https://instagram.com/stories/nicki.entenmann/3646452820212752059,"IG story",,Lifetime,20881,20149,153,0,6,13,20656,176,,
18069981235814816,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"06/02/2025 17:25",https://instagram.com/stories/nicki.entenmann/3646446443587363621,"IG story",,Lifetime,21099,20318,55,0,9,3,22070,82,,
18072046993748975,17841401475580469,nicki.entenmann,"Nicki Entenmann",🥹❤️,0,"06/02/2025 17:23",https://instagram.com/stories/nicki.entenmann/3646445750126296193,"IG story",,Lifetime,21722,20604,95,0,10,4,22151,277,,
17867036751311544,17841401475580469,nicki.entenmann,"Nicki Entenmann","Usually sold out, but it’s fully stocked again in S-XL
I’m in S (runs big!) 
nicki30 for 30% off @vici",34,"06/02/2025 13:41",https://instagram.com/stories/nicki.entenmann/3646333738667337537,"IG story",,Lifetime,24439,22714,200,4,42,49,22600,,1098,
