"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,"Sticker taps",Navigation,"Link clicks",Follows
18077063981298772,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m all about boujee on a budget, but some things are just worth investing in- and these leggings are it!!!

Buy nice or buy twice

For my gym girls who love high compressing/sculpting leggings that don’t role or pinch

Making a claim for the top legging spot this year!",0,"09/19/2025 11:43",https://instagram.com/stories/nicki.entenmann/3725274947787505634,"IG story",,Lifetime,19446,14989,61,0,6,0,,17115,1100,
17851661370550588,17841401475580469,nicki.entenmann,"Nicki Entenmann","Yes!! I have that in link here but make sure to size down 1 in the leggings!!
I’m in size 4 25” (I’m usually a 6)",0,"09/19/2025 11:48",,"IG story",,Lifetime,19583,14673,30,0,9,0,,16975,682,1
18076848794057986,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ve got a lot of DMs about where I started in my faith. I will do a video but I will say fellowship and community is what changed my life but these are great books to start if you are a reader!",0,"09/19/2025 12:45",,"IG story",,Lifetime,16312,13044,77,0,5,0,,15617,117,
18092750989692608,17841401475580469,nicki.entenmann,"Nicki Entenmann","So good for cooler evening football
 games!",0,"09/19/2025 12:45",,"IG story",,Lifetime,14926,12560,26,0,4,0,,14418,162,
17858019255511002,17841401475580469,nicki.entenmann,"Nicki Entenmann","I thought these were a hoax 😏 
And bought them  for lacrosse season and saved me!!!! On sale for my fall & winter sports moms",0,"09/19/2025 12:45",,"IG story",,Lifetime,14530,12339,30,0,1,2,,13965,156,
17951195456889118,17841401475580469,nicki.entenmann,"Nicki Entenmann","I need this one!  A bunch are under $10",0,"09/19/2025 12:47",,"IG story",,Lifetime,15005,12320,36,0,3,0,,14204,372,
17916657150050113,17841401475580469,nicki.entenmann,"Nicki Entenmann","Trendy on a budget!!",0,"09/19/2025 12:47",https://instagram.com/stories/nicki.entenmann/3725307361218431509,"IG story",,Lifetime,14192,11985,33,0,3,0,,13717,91,
18203364655310331,17841401475580469,nicki.entenmann,"Nicki Entenmann","Trendy on a budget 🙌🏻",0,"09/19/2025 12:48",https://instagram.com/stories/nicki.entenmann/3725307606711070487,"IG story",,Lifetime,13924,12050,32,0,2,0,,13307,185,
18091117222748706,17841401475580469,nicki.entenmann,"Nicki Entenmann","She’s CRASHING OUT",44,"09/10/2025 11:33",,"IG story",,Lifetime,18275,16062,105,8,6,59,,16175,,
18007788761795850,17841401475580469,nicki.entenmann,"Nicki Entenmann","3 pack for $16!!!
Size S
Honestly pretty 
decent for the price",58,"09/10/2025 11:14",,"IG story",,Lifetime,17809,16149,23,0,3,1,,17367,72,
18104038249597936,17841401475580469,nicki.entenmann,"Nicki Entenmann","$6
Size S
Not terrible, but not my favorite",60,"09/10/2025 11:14",,"IG story",,Lifetime,18281,16361,20,0,5,1,,17738,73,
18235854076292218,17841401475580469,nicki.entenmann,"Nicki Entenmann","Trendy color and cut for fall
$20 size S",56,"09/10/2025 11:14",,"IG story",,Lifetime,19054,16564,28,0,4,4,,18201,291,
17870300916350129,17841401475580469,nicki.entenmann,"Nicki Entenmann","$28
I have these in 3 colors 
Greattttt for workout!!!
Size S",34,"09/10/2025 11:14",,"IG story",,Lifetime,20157,16854,40,0,3,2,,18435,762,
17910421062218638,17841401475580469,nicki.entenmann,"Nicki Entenmann","My fup has its 
own zip code in these",47,"09/10/2025 11:14",,"IG story",,Lifetime,20588,17023,27,0,4,5,,19224,183,
18042151487663998,17841401475580469,nicki.entenmann,"Nicki Entenmann","$26
Size S 
If you handed these to me-i would assume they’re Lulu",57,"09/10/2025 11:14",,"IG story",,Lifetime,22031,17252,52,3,16,6,,19178,1312,
18084205444927807,17841401475580469,nicki.entenmann,"Nicki Entenmann",,59,"09/10/2025 08:39",,"IG story",,Lifetime,18746,16373,90,0,11,9,,16769,,
18093152074664831,17841401475580469,nicki.entenmann,"Nicki Entenmann","I have 1” and 
1.25”-what I’m using here Let’s do our lazy girl curls 🙌🏻",59,"09/10/2025 08:38",,"IG story",,Lifetime,18630,16657,31,0,6,3,,16241,138,
18161572006373711,17841401475580469,nicki.entenmann,"Nicki Entenmann","My custom sets are still on sale and they are ELITEEEEE
Hands down favorite makeup",35,"09/10/2025 08:36",,"IG story",,Lifetime,19646,17307,53,0,20,11,,18164,198,
18072034646279373,17841401475580469,nicki.entenmann,"Nicki Entenmann","Maybe time for a new Amazon legging rating and review 👀  I’m not making any promises cuz these are all under $25 I think but hoping to find some goooodsssss",0,"09/09/2025 19:25",,"IG story",,Lifetime,22767,18766,147,0,15,15,,20484,,
17986009451853569,17841401475580469,nicki.entenmann,"Nicki Entenmann","Oh your husband takes videos of you kissing your babies good night…..

Right before I walked out he said “it’s too heavy and it’s gonna break” and I took my sassy attitude outside…….

hate when he’s right 😒",25,"09/09/2025 19:23",,"IG story",,Lifetime,24308,19711,177,10,16,138,,17227,,
18067616327217295,17841401475580469,nicki.entenmann,"Nicki Entenmann","This weeks 
gifting 🍂🍁 Comment 
SNEAKERS 
here  ILYSM  Never been more
 obsessed with 
these colors",0,"09/09/2025 13:53",,"IG story",,Lifetime,17880,14261,153,3,25,1240,,16873,,
18076104068107842,17841401475580469,nicki.entenmann,"Nicki Entenmann","OKKKKKK GA is always pricey but it’s on major sale!! 
They have some incredible jeans",0,"09/09/2025 13:42",https://instagram.com/stories/nicki.entenmann/3718087043588476901,"IG story",,Lifetime,14742,12303,25,0,3,0,,13675,112,
18104269735513807,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ok these are giving anthro!!! Need this",0,"09/09/2025 13:41",https://instagram.com/stories/nicki.entenmann/3718086524165850950,"IG story",,Lifetime,17350,14477,55,3,3,2,,15764,267,
18072026621151665,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/09/2025 13:32",,"IG story",,Lifetime,16260,14011,170,2,5,14,,15124,,
18005698325799798,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/09/2025 12:37",https://instagram.com/stories/nicki.entenmann/3718054408287820937,"IG story",,Lifetime,15051,13235,19,0,8,1,,14214,71,
18326537203232285,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/09/2025 12:37",https://instagram.com/stories/nicki.entenmann/3718054410796038027,"IG story",,Lifetime,14983,12838,20,0,4,0,,14277,217,
17933062478964328,17841401475580469,nicki.entenmann,"Nicki Entenmann","Also trending is stripes!!",0,"09/09/2025 12:37",https://instagram.com/stories/nicki.entenmann/3718054413102937413,"IG story",,Lifetime,15116,12879,18,0,1,0,,14493,104,
18019861802777463,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s living Ralph Lauren 👏🏼
Navy is a big color this year!!!",0,"09/09/2025 12:37",https://instagram.com/stories/nicki.entenmann/3718054412448612914,"IG story",,Lifetime,15725,13062,21,0,2,2,,15016,27,
18060095822601705,17841401475580469,nicki.entenmann,"Nicki Entenmann","My weighted vest is almost 40% off today!
I like 12 lbs for walks",0,"09/09/2025 12:33",https://instagram.com/stories/nicki.entenmann/3718052494955438362,"IG story",,Lifetime,17231,13652,42,3,4,8,,15245,693,
18083002609732402,17841401475580469,nicki.entenmann,"Nicki Entenmann","Found my current favorite grandpa sneaks in stock!!! Mark my words: new balance is gonna be everyone’s favorite sneak real soonnnnn",0,"09/09/2025 12:32",https://instagram.com/stories/nicki.entenmann/3718051758100101850,"IG story",,Lifetime,15709,13247,77,0,5,17,,14384,228,
17968095398949528,17841401475580469,nicki.entenmann,"Nicki Entenmann","Berry is my favorite flavor! 
And I take daily  @kion #kionpartner #getkion",0,"09/09/2025 11:01",,"IG story",,Lifetime,14915,13587,21,0,11,10,2,14406,99,
18043911338656519,17841401475580469,nicki.entenmann,"Nicki Entenmann","Save 20% here!  @kion #getkion #kionpartner",49,"09/09/2025 10:58",https://instagram.com/stories/nicki.entenmann/3718004864061084960,"IG story",,Lifetime,15614,13887,26,6,2,7,,14566,80,
17956866716995583,17841401475580469,nicki.entenmann,"Nicki Entenmann","Switched from BCAAS (only have 3 amino acids) and these have all 9!  Save 20% with this link!  @kion #getkion #kionpartner",57,"09/09/2025 10:57",,"IG story",,Lifetime,16019,14255,23,2,3,5,,15125,151,
18355682431085912,17841401475580469,nicki.entenmann,"Nicki Entenmann","Starting in our 30s, women naturally lose 3–5% of muscle mass per decade and muscle strength declines by roughly 1% per year 

And its not just vanity- This loss can lead to challenges in daily function and increases the risk of falls, fractures, and functional decline 
 @kion #getkion #kionpartner",45,"09/09/2025 10:51",https://instagram.com/stories/nicki.entenmann/3718001380968443312,"IG story",,Lifetime,17806,15311,82,2,8,5,2,15906,,
18104931109510215,17841401475580469,nicki.entenmann,"Nicki Entenmann","Last weeks gifting winner:
@sarahsmeg 
🥳🥳",0,"09/09/2025 10:46",,"IG story",,Lifetime,15450,13700,114,0,5,3,80,14692,,
17875169481409563,17841401475580469,nicki.entenmann,"Nicki Entenmann","Keep going- because you deserve to see what happens when all your hard work pays off  @calebfitco",35,"09/09/2025 10:43",https://instagram.com/stories/nicki.entenmann/3717996989834400442,"IG story",,Lifetime,19318,16732,208,0,33,14,,16325,,
18066836486268646,17841401475580469,nicki.entenmann,"Nicki Entenmann","I have been real good about saving things to highlights daily so check there if you need anything I’ve shared!!!",5,"09/08/2025 15:47",,"IG story",,Lifetime,16119,13790,38,0,71,1,,14635,,
18059000312119778,17841401475580469,nicki.entenmann,"Nicki Entenmann","Great for sports, camping, beach, etc. 
1000/10 recommend  360• Sun protection 
Sturdy 
Drink storage
Canopy
1 year guarantee",0,"09/08/2025 15:45",https://instagram.com/stories/nicki.entenmann/3717424482580551956,"IG story",,Lifetime,15708,13251,24,0,6,0,,14554,407,
18094940815646936,17841401475580469,nicki.entenmann,"Nicki Entenmann","Linked for my girls!",0,"09/08/2025 15:18",https://instagram.com/stories/nicki.entenmann/3717410589452181805,"IG story",,Lifetime,17953,15040,105,0,14,3,,16562,240,
18073229210114509,17841401475580469,nicki.entenmann,"Nicki Entenmann","What I wore earlier today!",0,"09/08/2025 13:52",https://instagram.com/stories/nicki.entenmann/3717367318201942645,"IG story",,Lifetime,19083,16124,70,0,9,6,,17564,436,
18118979872505451,17841401475580469,nicki.entenmann,"Nicki Entenmann","2 of my favorite Amazon workout pieces of all time!!!
Shorts are so lightweight
Top has built in supportive bra 
M in both",0,"09/08/2025 13:51",https://instagram.com/stories/nicki.entenmann/3717366855259828498,"IG story",,Lifetime,19726,16584,58,0,8,6,,18229,292,
18087785152834401,17841401475580469,nicki.entenmann,"Nicki Entenmann","One of my last rounds of 2025 🤯🤯 3 moths to get snatched for Christmas  NICKI60 should work for $60 off!!!

(Biggest discount I’ve ever done)
yurrrrrr welcome! Don’t sleep on it",0,"09/08/2025 13:38",https://instagram.com/stories/nicki.entenmann/3717360271200765443,"IG story",,Lifetime,20794,16968,63,2,17,20,,17785,536,1
17996578496811601,17841401475580469,nicki.entenmann,"Nicki Entenmann","Tracking food, moving your body, caring about what you look and feel like is not toxic. 

What is toxic is continuing to live in a body you don’t recognize and be obsessed with wanting to lose weight for 3, 4, 5 decades!",60,"09/08/2025 13:25",https://instagram.com/stories/nicki.entenmann/3717354228206933870,"IG story",,Lifetime,20572,17833,261,2,30,86,,18251,,
18080440540764077,17841401475580469,nicki.entenmann,"Nicki Entenmann","I get this dm constantlyyyyyy
“What was the thing that changed for you to stick to losing weight”

So I’m just gonna shoot it straight",44,"09/08/2025 13:23",https://instagram.com/stories/nicki.entenmann/3717353095451287762,"IG story",,Lifetime,21868,18338,167,9,18,23,,17243,,
18127525756475834,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/08/2025 12:48",https://instagram.com/stories/nicki.entenmann/3717335051085730254,"IG story",,Lifetime,23184,19043,36,0,8,5,,21672,221,
18077944141953485,17841401475580469,nicki.entenmann,"Nicki Entenmann","What’s left of my Miz meal Eggs & sausage  Toast  Plain Greek yogurt, vanilla protein powder and Honeycrisp",0,"09/08/2025 12:26",https://instagram.com/stories/nicki.entenmann/3717324133396281504,"IG story",,Lifetime,23635,19703,103,0,8,12,,21436,,
17944945722044937,17841401475580469,nicki.entenmann,"Nicki Entenmann","Peep the ease in the 
pistol squat 👀👏🏼",31,"09/08/2025 12:12",https://instagram.com/stories/nicki.entenmann/3717316973467666018,"IG story",,Lifetime,24186,20665,278,5,20,69,,19580,,
18043496540659799,17841401475580469,nicki.entenmann,"Nicki Entenmann","5 products, 5 mins
Feel incredible  Still such a surreal moment to have sets with @merit that I know you’ll all love!! Up to 15% off here!! #meritpartner",0,"09/08/2025 09:26",https://instagram.com/stories/nicki.entenmann/3717233724359567885,"IG story",,Lifetime,26816,22770,115,0,34,23,4,24428,351,
18077409694978796,17841401475580469,nicki.entenmann,"Nicki Entenmann","discounted up to 15% off through this link only!! Enhances natural beauty
Perfect for any age
Favorite makeup of all time for the busy mom  @merit #meritpartner",56,"09/08/2025 09:24",https://instagram.com/stories/nicki.entenmann/3717232682779670041,"IG story",,Lifetime,27042,23483,100,2,15,9,2,25045,476,
18074485352084720,17841401475580469,nicki.entenmann,"Nicki Entenmann","Buildable coverage that looks like skin, not cakey makeup.
Ideal for everyday wear — enhances rather than masks.
It looks effortless and chic 
Shades designed to flatter a wide range of skin tones
Formulated without parabens, sulfates, phthalates, and other potentially harmful additives. 
Focuses on formulas that are gentle on sensitive and acne skin.
 @merit #meritpartner",31,"09/08/2025 09:21",https://instagram.com/stories/nicki.entenmann/3717231082266766259,"IG story",,Lifetime,28439,24814,80,6,16,7,,25492,212,
18111350092530953,17841401475580469,nicki.entenmann,"Nicki Entenmann","My custom set are back with @merit 🥹🥳",51,"09/08/2025 09:16",https://instagram.com/stories/nicki.entenmann/3717228771607925843,"IG story",,Lifetime,32427,26768,149,4,27,14,32,29504,,
18107066530565863,17841401475580469,nicki.entenmann,"Nicki Entenmann","Heard you loud 
and clear ladies! 

Fall sneakers are still at the top of the wishlist so giving another pair away this week! 

(your choice of brand, color, size if you win)

Comment “sneakers” here
Winner announced Saturday",0,"09/08/2025 09:09",,"IG story",,Lifetime,36524,30152,428,7,59,3530,,33069,,
17865621960450572,17841401475580469,nicki.entenmann,"Nicki Entenmann","Nick Bosa>>>>>>>>",11,"09/07/2025 16:05",,"IG story",,Lifetime,12910,11068,79,0,16,21,,11506,,
18073350218472001,17841401475580469,nicki.entenmann,"Nicki Entenmann","God is good all the time. 
All the time God is good. 
🌈🌈",21,"09/07/2025 15:48",,"IG story",,Lifetime,19605,16895,282,0,12,17,,18647,,
18111841399551454,17841401475580469,nicki.entenmann,"Nicki Entenmann","Headed to kids sports 🤟🏼",0,"09/07/2025 12:36",,"IG story",,Lifetime,24566,20377,92,0,33,5,,22690,431,
17916869250175174,17841401475580469,nicki.entenmann,"Nicki Entenmann","Today is rest & 
recovery day 
so no September
 reset reel 🥰",0,"09/07/2025 10:32",,"IG story",,Lifetime,16388,13397,132,0,75,4,,15630,,
17892640215186402,17841401475580469,nicki.entenmann,"Nicki Entenmann","Last day to enter! 
Picking winner tonight 

Comment “September” here 
ILYSM",0,"09/07/2025 10:28",,"IG story",,Lifetime,15586,13356,161,0,103,1105,,14650,,
18068498344951501,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/07/2025 10:27",,"IG story",,Lifetime,15068,13351,29,0,5,0,,14758,90,
18088329289874950,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/07/2025 10:27",,"IG story",,Lifetime,15171,13431,28,0,2,0,,14812,68,
18061575728597535,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/07/2025 10:26",,"IG story",,Lifetime,15520,13584,34,0,2,3,,15041,147,
17922956106132053,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/07/2025 10:26",,"IG story",,Lifetime,16204,13678,37,0,,0,,15695,209,
18086884333865897,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/07/2025 10:25",,"IG story",,Lifetime,16324,13798,44,1,1,1,,15644,257,
17890981089336122,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"09/07/2025 10:25",,"IG story",,Lifetime,16682,14230,141,0,1,8,,16159,,
18018165062769845,17841401475580469,nicki.entenmann,"Nicki Entenmann","What I use for my slick back look!",0,"09/07/2025 10:00",,"IG story",,Lifetime,17597,14634,45,1,9,2,,16857,192,
18061643693611376,17841401475580469,nicki.entenmann,"Nicki Entenmann","I use 12 or 16 lbs for walks!",9,"09/07/2025 09:58",,"IG story",,Lifetime,17319,14976,84,0,5,7,,15006,158,
18077826875297131,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"09/07/2025 09:57",,"IG story",,Lifetime,17729,15122,46,0,13,1,,16289,82,
18082588021736491,17841401475580469,nicki.entenmann,"Nicki Entenmann","A lot on sale right now 😍",43,"09/07/2025 09:56",,"IG story",,Lifetime,18595,15281,61,5,12,5,,16215,355,
17933949993087061,17841401475580469,nicki.entenmann,"Nicki Entenmann","$5 off at Amazon here  @lumineuxhealth #lumineux",0,"09/07/2025 09:55",,"IG story",,Lifetime,19935,17374,33,0,10,2,2,18399,398,
17889800367341544,17841401475580469,nicki.entenmann,"Nicki Entenmann","Affordable GORG options",58,"09/07/2025 09:54",,"IG story",,Lifetime,17920,15508,48,0,9,7,,17148,309,
